TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Balance_Binned,Age_Binned,Target
182.42,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,50.0-59.0,0,0,0
716.62,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,40.0-49.0,1,0,2
222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,60.0-69.0,1,2,0
79.77,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,60.0-69.0,0,2,1
592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,50.0-59.0,1,0,1
200.19,Credit,San Antonio,Branch,52.0,Retired,107.99999999999999,1.0,4389.96,50.0-59.0,0,0,1
297.5,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,70.0-79.0,1,2,0
345.86,nan,Omaha,ATM,51.0,Retired,145.0,1.0,1504.64,50.0-59.0,0,0,1
343.88,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,60.0-69.0,1,2,0
16.52,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999999,20.0-29.0,0,1,2
162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,40.0-49.0,1,0,0
36.12,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.03,20.0-29.0,0,1,0
354.91,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.5500000000006,70.0-79.0,0,2,2
38.41,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,40.0-49.0,1,0,2
53.52,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,40.0-49.0,0,0,1
13.3,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,20.0-29.0,0,1,1
189.65,Debit,Charlotte,ATM,21.0,Student,60.00000000000001,1.0,8457.09,20.0-29.0,1,1,2
230.51,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,50.0-59.0,1,0,0
237.74,Debit,Tucson,ATM,61.0,Doctor,151.99999999999997,1.0,11795.12,60.0-69.0,2,2,1
512.76,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,50.0-59.0,1,0,0
151.37,Debit,Baltimore,ATM,54.0,Engineer,53.00000000000001,1.0,8356.08,50.0-59.0,1,0,2
85.01,Credit,Portland,ATM,25.0,Student,157.0,1.0,1299.4,20.0-29.0,0,1,1
444.47,Debit,San Jose,Online,57.0,Retired,61.00000000000001,1.0,6062.94,50.0-59.0,1,0,1
55.98,Credit,Kansas City,Branch,24.0,Student,87.0,1.0,7047.04,20.0-29.0,1,1,0
54.91,Credit,Columbus,ATM,41.0,Engineer,275.0,1.0,7927.2699999999995,40.0-49.0,1,0,2
1047.69,Debit,Austin,Online,20.0,Student,139.0,1.0,1889.7799999999997,20.0-29.0,0,1,2
393.74,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,20.0-29.0,0,1,2
58.94,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,30.0-39.0,0,1,0
515.57,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,20.0-29.0,1,1,2
332.15,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,50.0-59.0,1,2,2
177.94,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999998,10.0-19.0,0,1,0
68.68,Debit,Sacramento,nan,49.0,Engineer,141.0,1.0,4718.51,40.0-49.0,0,0,1
1431.54,Debit,Portland,Online,20.0,Student,84.00000000000001,1.0,1171.98,20.0-29.0,0,1,1
240.03,Debit,Atlanta,Online,33.0,Engineer,30.999999999999996,1.0,7807.73,30.0-39.0,1,1,2
168.34,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,60.0-69.0,1,2,1
474.77,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,40.0-49.0,1,0,2
451.7,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,20.0-29.0,1,1,2
243.84999999999997,Debit,Omaha,Branch,39.0,Engineer,43.0,1.0,4576.78,30.0-39.0,0,0,1
5.76,Debit,Houston,Branch,38.0,nan,164.0,1.0,5859.79,30.0-39.0,1,0,0
435.08,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,50.0-59.0,0,0,1
127.78,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.66,20.0-29.0,0,1,0
23.14,Credit,Mesa,Online,47.0,Doctor,93.0,1.0,10536.54,40.0-49.0,2,0,0
545.87,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,20.0-29.0,0,1,0
21.21,Debit,Nashville,Online,55.0,Engineer,37.0,1.0,9575.42,50.0-59.0,1,0,0
423.53,Credit,Kansas City,Branch,50.0,Doctor,81.0,1.0,5453.4,50.0-59.0,1,0,0
142.1,Credit,San Francisco,Online,18.0,nan,109.0,1.0,1545.64,10.0-19.0,0,1,1
114.15,Debit,Atlanta,ATM,19.0,Student,52.00000000000001,1.0,1612.4,10.0-19.0,0,1,2
275.98,Credit,Washington,Online,72.0,Retired,67.0,1.0,6151.05,70.0-79.0,1,2,1
590.68,Debit,Washington,Branch,27.0,Student,22.999999999999996,1.0,852.1999999999999,20.0-29.0,0,1,1
152.42,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,40.0-49.0,1,0,1
395.77,Credit,El Paso,Branch,43.0,Doctor,118.0,1.0,6425.99,40.0-49.0,1,0,2
615.16,Debit,Boston,Online,26.0,Student,140.0,1.0,214.61,20.0-29.0,0,1,2
207.82,Credit,Las Vegas,Online,19.0,Student,30.0,1.0,229.02,10.0-19.0,0,1,0
220.52,Debit,Seattle,ATM,57.0,Retired,151.99999999999997,1.0,1793.09,50.0-59.0,0,0,1
281.47,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,30.0-39.0,0,1,1
57.91,Credit,Sacramento,Branch,58.0,Engineer,97.0,1.0,3641.06,50.0-59.0,0,0,1
30.48,Credit,Seattle,Branch,32.0,Doctor,78.0,1.0,11481.85,30.0-39.0,2,1,1
1152.58,Debit,Austin,Branch,65.0,Retired,180.0,1.0,7567.17,60.0-69.0,1,2,2
424.47,Debit,Oklahoma City,Online,22.0,Student,116.00000000000001,1.0,5491.55,20.0-29.0,1,1,0
228.4,Debit,Omaha,ATM,67.0,Doctor,116.00000000000001,1.0,9598.43,60.0-69.0,1,2,1
67.17,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,60.0-69.0,2,2,1
284.89,Debit,Atlanta,Online,53.0,Doctor,115.0,1.0,9738.6,50.0-59.0,1,0,2
118.69,Debit,Omaha,Online,33.0,Doctor,296.0,1.0,749.3399999999999,30.0-39.0,0,1,1
221.33,Debit,Louisville,ATM,27.0,Student,276.0,1.0,1185.43,20.0-29.0,0,1,0
252.31,Credit,Seattle,ATM,26.0,Student,172.0,1.0,1584.6,20.0-29.0,0,1,1
58.85,Credit,Milwaukee,Online,71.0,Retired,115.0,1.0,1789.8,70.0-79.0,0,2,0
194.68,Debit,Memphis,Online,32.0,Doctor,165.0,1.0,14494.18,30.0-39.0,2,1,0
433.53,Debit,Philadelphia,Branch,38.0,Doctor,231.0,1.0,6368.32,30.0-39.0,1,0,1
178.26,Debit,Oklahoma City,ATM,59.0,Retired,59.00000000000001,1.0,1137.13,50.0-59.0,0,2,0
237.0,Debit,Tucson,Online,49.0,Doctor,115.0,1.0,14021.4,40.0-49.0,2,0,1
1169.59,Debit,New York,Online,28.0,Student,114.0,1.0,5946.45,20.0-29.0,1,1,0
347.63,Credit,Chicago,Online,25.0,Student,272.0,1.0,1400.04,20.0-29.0,0,1,2
517.68,Debit,Omaha,ATM,31.0,Doctor,24.0,1.0,11305.81,30.0-39.0,2,1,1
36.25,Debit,Tucson,Branch,52.0,Doctor,75.99999999999999,1.0,193.06,50.0-59.0,0,0,1
46.53,Debit,San Francisco,ATM,42.0,Engineer,34.0,1.0,4468.12,40.0-49.0,0,0,1
207.47,Debit,Miami,ATM,53.0,Doctor,12.0,1.0,1688.9,50.0-59.0,0,0,0
199.7,Debit,Indianapolis,ATM,43.0,Engineer,285.0,1.0,7574.449999999999,40.0-49.0,1,0,0
307.89,Credit,Nashville,Online,62.0,Retired,90.0,1.0,2637.55,60.0-69.0,0,2,0
403.63,Debit,Las Vegas,Branch,31.0,Engineer,167.0,3.0,3304.02,30.0-39.0,0,1,0
20.06,Debit,Memphis,ATM,27.0,Student,144.0,1.0,445.21,20.0-29.0,0,1,0
236.57,Debit,Sacramento,ATM,79.0,Retired,112.0,1.0,3488.77,70.0-79.0,0,2,1
0.32,Debit,Boston,ATM,39.0,Engineer,136.0,1.0,7158.58,30.0-39.0,1,0,2
14.28,Debit,Phoenix,ATM,23.0,Student,81.0,1.0,1597.51,20.0-29.0,0,1,1
232.35,Credit,Atlanta,Branch,33.0,Engineer,153.0,1.0,4186.25,30.0-39.0,0,1,2
317.53,Debit,Miami,Online,44.0,Engineer,104.0,1.0,6237.68,40.0-49.0,1,0,0
74.67,Debit,Indianapolis,ATM,43.0,Engineer,283.0,1.0,3449.35,40.0-49.0,0,0,0
65.01,Credit,Austin,Online,29.0,Doctor,67.0,1.0,10235.19,20.0-29.0,2,1,2
0.45,Debit,Kansas City,Branch,34.0,Engineer,172.0,1.0,8670.23,30.0-39.0,1,1,0
364.13,Debit,Fort Worth,ATM,63.0,Doctor,61.00000000000001,1.0,8198.0,60.0-69.0,1,2,2
340.13,Debit,Mesa,Branch,24.0,nan,32.0,3.0,1149.74,20.0-29.0,0,1,0
15.810000000000002,Debit,Oklahoma City,Branch,69.0,Doctor,11.0,4.0,8384.85,60.0-69.0,1,2,0
222.66,Debit,Detroit,Online,39.0,Doctor,88.0,1.0,14466.38,30.0-39.0,2,0,2
638.24,Debit,Phoenix,Branch,48.0,Engineer,64.0,1.0,5695.78,40.0-49.0,1,0,1
241.21,Debit,Omaha,ATM,31.0,Engineer,107.99999999999999,1.0,1220.86,30.0-39.0,0,1,1
171.16,Debit,New York,Online,51.0,Retired,42.00000000000001,1.0,6126.5,50.0-59.0,1,0,0
1360.67,Debit,Raleigh,Branch,29.0,Engineer,118.0,1.0,2861.65,20.0-29.0,0,1,1
37.65,Credit,San Jose,Online,27.0,Student,109.0,1.0,411.78,20.0-29.0,0,1,1
25.77,Debit,Memphis,Online,68.0,Retired,18.0,1.0,4331.54,60.0-69.0,0,2,0
789.8,Debit,Jacksonville,ATM,40.0,Doctor,94.0,1.0,13948.09,40.0-49.0,2,0,0
308.85,Credit,Los Angeles,nan,20.0,Student,33.0,2.0,333.19,20.0-29.0,0,1,0
1454.52,Debit,Miami,ATM,27.0,Student,20.0,1.0,1189.03,20.0-29.0,0,1,0
806.97,Debit,Seattle,Online,25.0,Student,11.0,1.0,102.2,20.0-29.0,0,1,1
364.81,Debit,Charlotte,Online,25.0,Student,53.00000000000001,1.0,1145.23,20.0-29.0,0,1,2
490.82,Debit,Kansas City,ATM,26.0,Engineer,114.0,1.0,8704.27,20.0-29.0,1,1,0
1021.3799999999999,Debit,Detroit,Branch,61.0,Doctor,125.0,1.0,6223.26,60.0-69.0,1,2,2
311.28,Debit,Atlanta,Branch,49.0,Doctor,198.0,1.0,135.96,40.0-49.0,0,0,2
85.03,Debit,San Diego,ATM,51.0,Retired,48.0,1.0,4597.57,50.0-59.0,0,0,1
307.75,Debit,Detroit,Branch,64.0,Doctor,63.0,1.0,1061.58,60.0-69.0,0,2,2
333.67,Debit,Fort Worth,Online,36.0,Engineer,68.00000000000001,1.0,9238.08,30.0-39.0,1,1,2
589.89,Debit,Jacksonville,Branch,56.0,Engineer,213.0,3.0,9404.63,50.0-59.0,1,0,0
372.08,Debit,Houston,Branch,66.0,Doctor,63.0,1.0,13330.74,60.0-69.0,2,2,0
502.9,Credit,Fresno,Online,26.0,Student,141.0,1.0,341.24,20.0-29.0,0,1,0
103.81,Debit,Oklahoma City,ATM,36.0,Doctor,34.0,1.0,7044.63,30.0-39.0,1,1,0
69.43,Debit,Las Vegas,ATM,30.0,Engineer,162.0,1.0,9281.85,30.0-39.0,1,1,0
110.4,Credit,San Diego,ATM,56.0,Doctor,61.99999999999999,1.0,8639.36,50.0-59.0,1,0,1
275.65,Credit,Atlanta,Branch,28.0,Engineer,14.0,1.0,4957.57,20.0-29.0,0,1,2
251.8,Debit,Mesa,ATM,62.0,Doctor,102.0,1.0,11796.66,60.0-69.0,2,2,0
334.07,Debit,New York,Branch,59.0,Engineer,200.00000000000003,1.0,7306.79,50.0-59.0,1,2,0
52.44,Debit,Raleigh,Online,27.0,Student,87.0,1.0,3157.75,20.0-29.0,0,1,1
1030.85,Debit,San Diego,ATM,25.0,Student,39.0,1.0,1941.8,20.0-29.0,0,1,1
141.37,Debit,Denver,Online,46.0,Engineer,77.0,1.0,1019.7699999999999,40.0-49.0,0,0,2
211.7,Credit,Chicago,Online,50.0,Doctor,205.0,1.0,12272.78,50.0-59.0,2,0,2
61.39999999999999,Debit,San Jose,Branch,41.0,Engineer,20.0,2.0,7892.87,40.0-49.0,1,0,1
308.23,Debit,Las Vegas,ATM,60.0,Retired,22.999999999999996,1.0,4150.63,60.0-69.0,0,2,0
111.41,Debit,Chicago,Branch,21.0,Student,181.0,1.0,1204.11,20.0-29.0,0,1,2
675.49,Debit,Charlotte,ATM,61.0,Retired,159.0,1.0,1892.9999999999998,60.0-69.0,0,2,2
29.72,Debit,San Antonio,ATM,26.0,Student,37.99999999999999,1.0,1059.62,20.0-29.0,0,1,1
301.73,Debit,Tucson,Online,67.0,Doctor,163.0,1.0,990.7399999999999,60.0-69.0,0,2,1
294.61,Debit,Omaha,Branch,60.0,Retired,74.0,1.0,7375.59,60.0-69.0,1,2,1
106.43,Credit,Phoenix,ATM,52.0,Engineer,164.0,1.0,9403.12,50.0-59.0,1,0,1
381.52,Debit,Seattle,Online,36.0,Doctor,79.0,1.0,5798.92,30.0-39.0,1,1,1
1142.76,Credit,Houston,Online,25.0,Student,71.0,1.0,1498.93,20.0-29.0,0,1,0
5.66,Debit,Fresno,Branch,40.0,Engineer,33.0,1.0,5434.64,40.0-49.0,1,0,0
209.09,Debit,Virginia Beach,ATM,48.0,Doctor,203.0,1.0,9100.81,40.0-49.0,1,0,1
521.81,Debit,Virginia Beach,ATM,47.0,Engineer,34.0,1.0,4750.96,40.0-49.0,0,0,1
588.36,Debit,Charlotte,Online,33.0,Engineer,134.0,1.0,8434.99,30.0-39.0,1,1,2
146.67,Debit,Albuquerque,Online,20.0,Student,273.0,1.0,1569.75,20.0-29.0,0,1,2
176.52,Credit,San Diego,Online,73.0,Retired,94.0,5.0,7132.08,70.0-79.0,1,2,1
57.34,Debit,Atlanta,Online,27.0,Student,81.0,1.0,1100.64,20.0-29.0,0,1,2
294.77,Debit,Philadelphia,Online,77.0,Retired,101.0,1.0,2272.17,70.0-79.0,0,2,1
881.32,nan,El Paso,Online,31.0,Engineer,59.00000000000001,1.0,2287.93,30.0-39.0,0,1,2
162.59,Debit,Indianapolis,Branch,64.0,Retired,18.999999999999996,1.0,7104.83,60.0-69.0,1,2,0
56.15,Debit,Nashville,Branch,31.0,Doctor,77.0,1.0,13265.92,30.0-39.0,2,1,0
524.55,Debit,El Paso,ATM,39.0,Doctor,175.0,1.0,8292.75,30.0-39.0,1,0,2
535.4,Debit,San Diego,Branch,23.0,Student,110.0,1.0,651.8399999999999,20.0-29.0,0,1,1
56.84,Debit,Raleigh,ATM,45.0,Engineer,185.0,1.0,7977.78,40.0-49.0,1,0,1
135.94,Debit,Houston,Branch,71.0,Retired,258.0,1.0,4710.21,70.0-79.0,0,2,0
47.1,Credit,Washington,Branch,42.0,Doctor,178.0,1.0,6308.07,40.0-49.0,1,0,1
124.05,Credit,Albuquerque,Branch,61.0,Doctor,220.0,1.0,7009.54,60.0-69.0,1,2,2
802.89,Debit,Chicago,ATM,19.0,Student,175.0,1.0,1973.63,10.0-19.0,0,1,2
193.16,Debit,Charlotte,ATM,64.0,Retired,109.0,1.0,2304.56,60.0-69.0,0,2,2
541.52,Credit,Indianapolis,Branch,48.0,Engineer,161.0,1.0,6087.24,40.0-49.0,1,0,0
20.17,Debit,San Antonio,ATM,77.0,Retired,86.0,1.0,3869.3699999999994,70.0-79.0,0,2,1
35.98,Credit,Nashville,Branch,40.0,Doctor,133.0,1.0,11147.34,40.0-49.0,2,0,0
273.24,Debit,Fresno,Branch,51.0,Retired,173.0,1.0,2202.21,50.0-59.0,0,0,0
663.45,Debit,Albuquerque,ATM,67.0,Retired,147.0,1.0,5897.29,60.0-69.0,1,2,2
343.86,Debit,Charlotte,Branch,57.0,Engineer,70.0,1.0,3278.65,50.0-59.0,0,0,2
69.38,Debit,Detroit,Branch,69.0,Doctor,280.0,2.0,12072.11,60.0-69.0,2,2,2
75.43,Debit,Fresno,ATM,77.0,Retired,266.0,1.0,1441.86,70.0-79.0,0,2,0
414.64,nan,Mesa,Branch,32.0,Doctor,74.0,1.0,7253.22,30.0-39.0,1,1,0
86.79,Debit,Fort Worth,Branch,33.0,Doctor,166.0,1.0,8795.37,30.0-39.0,1,1,2
1105.88,Debit,Omaha,ATM,34.0,Engineer,36.0,1.0,2636.32,30.0-39.0,0,1,1
14.1,Debit,Louisville,Branch,45.0,Engineer,73.0,1.0,6949.21,40.0-49.0,1,0,0
63.330000000000005,Credit,Louisville,Branch,23.0,Student,123.99999999999999,1.0,792.33,20.0-29.0,0,1,0
606.27,Debit,Louisville,Branch,29.0,Doctor,42.00000000000001,1.0,9668.78,20.0-29.0,1,1,0
4.47,Debit,Baltimore,Branch,27.0,Student,132.0,1.0,1381.75,20.0-29.0,0,1,2
289.01,Debit,Miami,Online,66.0,Retired,96.0,1.0,4226.26,60.0-69.0,0,2,0
338.69,Debit,Virginia Beach,Branch,18.0,Student,169.0,1.0,1137.89,10.0-19.0,0,1,1
97.73,Debit,Sacramento,Branch,69.0,Doctor,156.0,1.0,7885.209999999999,60.0-69.0,1,2,1
27.61,Credit,Fort Worth,ATM,54.0,Retired,26.0,1.0,3679.64,50.0-59.0,0,0,2
284.17,Debit,Memphis,ATM,51.0,Retired,189.0,1.0,3479.56,50.0-59.0,0,0,0
76.21,Debit,Los Angeles,Branch,22.0,Student,69.00000000000001,1.0,664.9299999999998,20.0-29.0,0,1,0
584.51,Debit,Denver,ATM,74.0,Retired,75.99999999999999,1.0,3254.56,70.0-79.0,0,2,2
432.18,Debit,Las Vegas,Branch,18.0,Student,162.0,1.0,678.8299999999999,10.0-19.0,0,1,0
134.55,Debit,San Jose,Online,59.0,Doctor,165.0,1.0,14852.42,50.0-59.0,2,2,1
61.66,Debit,Sacramento,ATM,26.0,Student,86.0,1.0,5705.4,20.0-29.0,1,1,1
12.35,Debit,Fresno,Branch,25.0,Student,22.0,1.0,1846.85,20.0-29.0,0,1,0
213.25,Debit,San Francisco,Branch,25.0,Student,63.0,1.0,677.7899999999998,20.0-29.0,0,1,1
34.93,Debit,Columbus,Branch,31.0,Engineer,72.0,1.0,2810.37,30.0-39.0,0,1,2
335.68,Debit,Tucson,Online,24.0,Student,142.0,1.0,1188.95,20.0-29.0,0,1,1
423.96,Debit,San Diego,ATM,43.0,Doctor,75.0,1.0,8374.38,40.0-49.0,1,0,1
361.38,Credit,Milwaukee,Online,72.0,Retired,71.0,3.0,4972.92,70.0-79.0,0,2,0
220.82,Debit,Louisville,Branch,42.0,Engineer,30.999999999999996,1.0,4298.13,40.0-49.0,0,0,0
717.36,Credit,nan,Online,22.0,Student,138.0,1.0,514.88,20.0-29.0,0,1,1
406.12,Debit,Houston,ATM,42.0,Doctor,106.0,1.0,10501.53,40.0-49.0,2,0,0
427.83,Debit,Phoenix,ATM,47.0,Engineer,29.000000000000004,1.0,3293.06,40.0-49.0,0,0,1
416.62,Credit,Baltimore,Online,26.0,Student,67.0,1.0,9700.9,20.0-29.0,1,1,2
21.9,Debit,Phoenix,ATM,28.0,Student,30.0,1.0,1052.27,20.0-29.0,0,1,1
393.68,Debit,San Diego,ATM,55.0,Doctor,141.0,1.0,10135.88,50.0-59.0,2,0,1
281.91,Debit,Denver,Branch,25.0,Student,269.0,1.0,225.53,20.0-29.0,0,1,2
239.85,Debit,Tucson,ATM,70.0,Retired,50.00000000000001,1.0,1477.63,70.0-79.0,0,2,1
237.84,Debit,Nashville,Branch,26.0,Student,16.0,1.0,8932.39,20.0-29.0,1,1,0
459.29,Credit,Kansas City,Online,64.0,Retired,109.0,1.0,1006.12,60.0-69.0,0,2,0
196.49,Debit,Oklahoma City,Branch,41.0,Engineer,65.0,1.0,7516.560000000001,40.0-49.0,1,0,0
21.23,Debit,Virginia Beach,ATM,23.0,Student,103.0,4.0,319.18,20.0-29.0,0,1,1
95.23,Debit,Denver,Online,20.0,Student,60.00000000000001,3.0,966.8799999999999,20.0-29.0,0,1,2
344.87,Debit,Houston,Branch,58.0,Retired,25.000000000000004,1.0,7447.44,50.0-59.0,1,0,0
129.62,Credit,San Jose,ATM,23.0,Student,123.99999999999999,1.0,620.28,20.0-29.0,0,1,1
16.53,Debit,Houston,ATM,21.0,Student,220.0,1.0,707.95,20.0-29.0,0,1,0
277.02,Credit,Denver,ATM,46.0,Doctor,227.0,1.0,8586.38,40.0-49.0,1,0,2
13.02,Debit,Charlotte,Branch,51.0,Doctor,42.00000000000001,1.0,6076.45,50.0-59.0,1,0,2
199.02,Debit,Memphis,ATM,22.0,Student,185.0,1.0,793.6299999999999,20.0-29.0,0,1,0
684.5,Debit,Fort Worth,Branch,29.0,Doctor,75.99999999999999,1.0,6258.63,20.0-29.0,1,1,2
1173.74,Credit,Virginia Beach,Online,61.0,Doctor,61.00000000000001,1.0,10456.24,60.0-69.0,2,2,1
45.92,Debit,Nashville,ATM,26.0,Student,22.999999999999996,1.0,544.56,20.0-29.0,0,1,0
761.73,Debit,Columbus,ATM,19.0,Student,26.999999999999996,1.0,151.28,10.0-19.0,0,1,2
331.38,Debit,Miami,ATM,42.0,Engineer,122.0,1.0,844.5499999999998,40.0-49.0,0,0,0
602.8,Debit,Baltimore,Branch,60.0,Retired,173.0,1.0,7417.69,60.0-69.0,1,2,2
64.12,Credit,Indianapolis,Branch,57.0,Doctor,222.0,1.0,1029.09,50.0-59.0,0,0,0
57.38,Debit,Kansas City,Online,28.0,Student,86.0,1.0,899.5199999999999,20.0-29.0,0,1,0
94.64,Credit,New York,ATM,28.0,Student,144.0,1.0,586.76,20.0-29.0,0,1,0
155.56,Credit,Austin,Branch,19.0,Student,64.0,1.0,129.79,10.0-19.0,0,1,2
301.39,Credit,Denver,Online,47.0,Doctor,104.0,1.0,10548.58,40.0-49.0,2,0,2
136.31,Debit,Nashville,Online,74.0,Retired,65.0,1.0,4384.95,70.0-79.0,0,2,0
4.39,Debit,Philadelphia,ATM,26.0,Student,63.0,1.0,1429.61,20.0-29.0,0,1,1
429.25,Debit,Seattle,Online,29.0,Engineer,107.0,1.0,5019.68,20.0-29.0,1,1,1
138.54,Credit,Austin,Branch,60.0,Engineer,93.0,1.0,8274.77,60.0-69.0,1,2,2
33.03,Debit,Washington,Branch,21.0,Student,28.0,1.0,935.8800000000001,20.0-29.0,0,1,1
76.39,Debit,Sacramento,Online,30.0,Doctor,80.0,1.0,11584.32,30.0-39.0,2,1,1
25.32,Debit,Oklahoma City,ATM,19.0,Student,25.000000000000004,1.0,1642.34,10.0-19.0,0,1,0
330.91,Debit,Kansas City,ATM,36.0,Engineer,28.0,1.0,6481.35,30.0-39.0,1,1,0
153.55,Debit,Denver,Online,37.0,Doctor,16.0,1.0,5619.91,30.0-39.0,1,0,2
217.61,Debit,Omaha,Online,27.0,Student,120.0,1.0,1661.1,20.0-29.0,0,1,1
131.69,Credit,Denver,Branch,53.0,Engineer,59.00000000000001,1.0,2958.43,50.0-59.0,0,0,2
953.17,Debit,Raleigh,Online,60.0,Retired,84.00000000000001,1.0,3506.11,60.0-69.0,0,2,1
68.49,Debit,Nashville,Online,67.0,Retired,49.0,1.0,6683.31,60.0-69.0,1,2,0
1493.0,Debit,Colorado Springs,ATM,69.0,Retired,151.0,1.0,1619.16,60.0-69.0,0,2,2
470.62,Debit,Tucson,Branch,57.0,Doctor,127.0,1.0,12470.62,50.0-59.0,2,0,1
385.35,Debit,Miami,Branch,38.0,Doctor,269.0,1.0,5184.13,30.0-39.0,1,0,0
74.72,Debit,Phoenix,Online,26.0,Student,132.0,1.0,165.75,20.0-29.0,0,1,1
352.03,Credit,Phoenix,Online,27.0,Student,219.0,1.0,4846.68,20.0-29.0,0,1,1
275.87,Debit,Seattle,ATM,25.0,Student,112.0,1.0,1697.58,20.0-29.0,0,1,1
90.94,Credit,Colorado Springs,ATM,63.0,Retired,56.0,1.0,3896.08,60.0-69.0,0,2,2
206.25,Debit,Baltimore,ATM,74.0,Retired,56.0,1.0,3651.07,70.0-79.0,0,2,2
116.76,Debit,Philadelphia,ATM,51.0,Engineer,212.0,1.0,4480.43,50.0-59.0,0,0,1
91.5,Debit,Omaha,ATM,47.0,Doctor,77.0,1.0,667.6599999999999,40.0-49.0,0,0,1
489.31000000000006,Debit,Louisville,Branch,43.0,Engineer,36.0,1.0,5595.22,40.0-49.0,1,0,0
1664.33,Debit,San Antonio,Branch,18.0,Student,65.0,1.0,1588.31,10.0-19.0,0,1,1
414.49,Credit,Phoenix,Online,58.0,Doctor,107.99999999999999,1.0,12709.58,50.0-59.0,2,0,1
315.13,Debit,Omaha,Branch,30.0,Engineer,143.0,1.0,6570.94,30.0-39.0,1,1,1
28.38,Debit,Tucson,Branch,45.0,Doctor,260.0,1.0,8892.62,40.0-49.0,1,0,1
456.05,Debit,Detroit,Branch,68.0,Doctor,20.0,1.0,11729.51,60.0-69.0,2,2,2
277.22,Debit,Kansas City,Branch,35.0,Doctor,41.0,1.0,12104.51,30.0-39.0,2,1,0
54.84,Debit,Kansas City,Online,52.0,Retired,123.99999999999999,1.0,3495.51,50.0-59.0,0,0,0
29.92,Credit,Denver,Online,68.0,Doctor,63.0,1.0,7855.01,60.0-69.0,1,2,2
133.06,Debit,Las Vegas,Online,35.0,Engineer,143.0,1.0,8843.44,30.0-39.0,1,1,0
14.34,Credit,Memphis,Online,67.0,Retired,24.0,1.0,7932.509999999999,60.0-69.0,1,2,0
468.32,Debit,Fresno,Online,69.0,Retired,151.99999999999997,1.0,4710.04,60.0-69.0,0,2,0
245.62,Debit,San Antonio,Branch,23.0,Student,127.0,1.0,1879.8200000000002,20.0-29.0,0,1,1
981.9,Credit,Baltimore,Online,43.0,Doctor,112.0,1.0,9018.33,40.0-49.0,1,0,2
83.6,Debit,San Jose,ATM,47.0,Doctor,192.0,1.0,13899.24,40.0-49.0,2,0,1
331.22,Credit,Oklahoma City,Branch,61.0,Doctor,161.0,1.0,12613.25,60.0-69.0,2,2,0
57.49,Credit,Detroit,Online,24.0,Student,177.0,1.0,765.1499999999999,20.0-29.0,0,1,2
157.56,Debit,Indianapolis,Branch,43.0,Doctor,159.0,1.0,7541.160000000001,40.0-49.0,1,0,0
230.3,Debit,Colorado Springs,Online,46.0,Engineer,24.0,1.0,8356.88,40.0-49.0,1,0,2
305.92,Debit,El Paso,ATM,72.0,Retired,88.0,1.0,1445.47,70.0-79.0,0,2,2
942.7,Debit,Boston,Online,35.0,Engineer,29.000000000000004,1.0,5141.32,30.0-39.0,1,1,2
116.33,Debit,Fresno,Branch,27.0,Student,144.0,1.0,1696.15,20.0-29.0,0,1,0
537.71,Credit,Mesa,Online,19.0,Student,175.0,1.0,1806.08,10.0-19.0,0,1,0
538.17,Credit,Washington,Branch,27.0,Engineer,252.0,1.0,5908.04,20.0-29.0,1,1,1
